"FID_","x","y","_cm","_cm_1","Q","SAT","HDOP","Elevation","cm_110msim","cm_50msim"
,35.246147,32.624275,135.353000,121.026000,8.000000,7.000000,1.300000,56.888000,1.353999,1.210000
,35.246135,32.624255,135.548000,121.573000,8.000000,7.000000,1.300000,57.043000,1.355000,1.215999
,35.246123,32.624235,138.400000,123.291000,8.000000,7.000000,1.300000,57.477000,1.383999,1.233000
,35.246113,32.624215,133.321000,118.448000,8.000000,7.000000,1.300000,57.432000,1.332999,1.184000
,35.246101,32.624196,130.314000,116.651000,8.000000,7.000000,1.300000,57.154000,1.302999,1.167000
,35.246089,32.624177,129.259000,117.393000,8.000000,7.000000,1.300000,57.089000,1.292999,1.174000
,35.246078,32.624157,129.181000,116.455000,8.000000,7.000000,1.300000,57.179000,1.292000,1.164999
,35.246066,32.624137,136.134000,121.533000,8.000000,7.000000,1.300000,57.187000,1.360999,1.215000
,35.246053,32.624117,137.110000,122.823000,8.000000,7.000000,1.300000,57.216000,1.371000,1.228000
,35.246041,32.624096,134.728000,120.479000,8.000000,7.000000,1.300000,57.039000,1.347000,1.205000
,35.246031,32.624075,130.587000,117.823000,8.000000,7.000000,1.300000,57.835000,1.305999,1.177999
,35.246020,32.624057,128.556000,117.041000,8.000000,7.000000,1.300000,57.143000,1.286000,1.169999
,35.246008,32.624039,132.384000,118.487000,8.000000,7.000000,1.300000,57.109000,1.324000,1.184999
,35.245997,32.624019,128.478000,115.713000,8.000000,7.000000,1.300000,57.310000,1.284999,1.156999
,35.245985,32.624000,125.743000,114.307000,8.000000,7.000000,1.300000,57.260000,1.256999,1.143000
,35.245974,32.623979,128.478000,116.612000,8.000000,7.000000,1.300000,57.280000,1.284999,1.166000
,35.245961,32.623959,128.126000,115.479000,8.000000,7.000000,1.300000,57.229000,1.281000,1.154999
,35.245951,32.623938,132.032000,119.307000,8.000000,7.000000,1.300000,57.463000,1.320000,1.192999
,35.245939,32.623918,133.360000,120.283000,8.000000,7.000000,1.300000,57.270000,1.333999,1.202999
,35.245927,32.623897,138.517000,124.112000,8.000000,7.000000,1.300000,57.512000,1.384999,1.241000
,35.245915,32.623878,141.329000,127.002000,8.000000,7.000000,1.300000,57.332000,1.412999,1.269999
,35.245904,32.623859,138.595000,124.541000,8.000000,7.000000,1.300000,56.978000,1.386000,1.245000
,35.245892,32.623840,140.548000,125.674000,8.000000,7.000000,1.300000,56.954000,1.404999,1.256999
,35.245880,32.623821,144.220000,128.955000,8.000000,7.000000,1.300000,56.624000,1.442000,1.289999
,35.245870,32.623802,143.946000,129.033000,8.000000,7.000000,1.300000,57.044000,1.439000,1.289999
,35.245856,32.623781,140.353000,124.502000,8.000000,7.000000,1.300000,56.671000,1.404000,1.245000
,35.245845,32.623762,151.915000,140.283000,8.000000,7.000000,1.300000,56.174000,1.519000,1.402999
,35.245833,32.623742,137.931000,126.260000,8.000000,7.000000,1.300000,55.789000,1.378999,1.263000
,35.245822,32.623723,131.642000,119.229000,8.000000,7.000000,1.300000,55.870000,1.315999,1.192000
,35.245812,32.623705,144.493000,131.416000,8.000000,7.000000,1.300000,55.892000,1.445000,1.314000
,35.245800,32.623685,143.204000,132.276000,8.000000,7.000000,1.300000,55.924000,1.432000,1.322999
,35.245788,32.623666,145.587000,134.424000,8.000000,7.000000,1.300000,55.238000,1.455999,1.343999
,35.245775,32.623645,139.376000,125.518000,8.000000,7.000000,1.300000,54.952000,1.394000,1.254999
,35.245763,32.623623,139.650000,127.080000,8.000000,7.000000,1.200000,54.957000,1.396000,1.271000
,35.245749,32.623601,138.478000,126.065000,8.000000,7.000000,1.200000,54.646000,1.384999,1.261000
,35.245736,32.623579,137.345000,123.057000,8.000000,7.000000,1.300000,54.647000,1.373000,1.230999
,35.245724,32.623559,134.728000,121.807000,8.000000,7.000000,1.300000,53.966000,1.347000,1.218000
,35.245712,32.623537,131.329000,119.463000,8.000000,7.000000,1.300000,54.366000,1.312999,1.195000
,35.245700,32.623518,133.634000,120.323000,8.000000,7.000000,1.300000,54.178000,1.335999,1.202999
,35.245688,32.623498,135.001000,121.416000,8.000000,7.000000,1.300000,54.230000,1.350000,1.213999
,35.245675,32.623478,134.728000,121.065000,8.000000,7.000000,1.300000,54.100000,1.347000,1.210999
,35.245662,32.623457,135.001000,122.080000,8.000000,7.000000,1.300000,54.062000,1.350000,1.220999
,35.245650,32.623436,135.431000,122.080000,8.000000,7.000000,1.300000,54.035000,1.353999,1.220999
,35.245636,32.623416,135.079000,121.455000,8.000000,7.000000,1.300000,53.689000,1.350999,1.215000
,35.245621,32.623394,135.821000,122.823000,8.000000,7.000000,1.300000,54.063000,1.358000,1.228000
,35.245609,32.623372,138.985000,124.229000,8.000000,7.000000,1.300000,54.039000,1.389999,1.241999
,35.245596,32.623350,135.978000,121.260000,8.000000,7.000000,1.300000,53.626000,1.360000,1.213000
,35.245583,32.623329,136.642000,122.666000,8.000000,7.000000,1.300000,53.546000,1.366000,1.226999
,35.245571,32.623308,135.079000,120.401000,8.000000,7.000000,1.300000,53.278000,1.350999,1.203999
,35.245561,32.623287,133.556000,119.424000,8.000000,7.000000,1.300000,53.262000,1.335999,1.194000
,35.245548,32.623264,134.806000,121.963000,8.000000,7.000000,1.300000,53.842000,1.348000,1.220000
,35.245535,32.623242,135.353000,121.924000,8.000000,7.000000,1.300000,54.123000,1.353999,1.218999
,35.245522,32.623221,135.821000,121.416000,8.000000,7.000000,1.300000,54.233000,1.358000,1.213999
,35.245510,32.623199,135.118000,121.573000,8.000000,7.000000,1.300000,54.759000,1.350999,1.215999
,35.245495,32.623179,134.142000,120.635000,8.000000,7.000000,1.300000,54.507000,1.340999,1.205999
,35.245483,32.623160,137.150000,123.448000,8.000000,7.000000,1.300000,54.525000,1.371999,1.233999
,35.245471,32.623139,136.212000,122.354000,8.000000,7.000000,1.300000,54.623000,1.361999,1.223999
,35.245460,32.623118,133.634000,120.948000,8.000000,7.000000,1.300000,54.974000,1.335999,1.208999
,35.245449,32.623097,133.048000,120.869000,8.000000,7.000000,1.300000,55.313000,1.330000,1.208999
,35.245436,32.623076,130.665000,117.744000,8.000000,7.000000,1.300000,55.634000,1.307000,1.177000
,35.245424,32.623056,137.657000,125.713000,8.000000,7.000000,1.300000,55.536000,1.376999,1.256999
,35.245411,32.623035,139.064000,124.854000,8.000000,7.000000,1.300000,55.185000,1.391000,1.248999
,35.245397,32.623014,140.314000,125.362000,8.000000,7.000000,1.300000,55.100000,1.402999,1.253999
,35.245385,32.622994,137.618000,123.213000,8.000000,7.000000,1.300000,55.034000,1.376000,1.231999
,35.245372,32.622972,134.884000,121.963000,8.000000,7.000000,1.300000,55.064000,1.348999,1.220000
,35.245360,32.622952,134.025000,121.143000,8.000000,7.000000,1.300000,55.096000,1.340000,1.210999
,35.245349,32.622930,130.235000,117.705000,8.000000,7.000000,1.300000,55.412000,1.302000,1.177000
,35.245337,32.622910,129.415000,116.963000,8.000000,7.000000,1.300000,55.282000,1.294000,1.169999
,35.245325,32.622890,130.040000,118.213000,8.000000,7.000000,1.300000,55.243000,1.299999,1.182000
,35.245313,32.622870,127.618000,116.963000,8.000000,7.000000,1.300000,55.244000,1.276000,1.169999
,35.245300,32.622850,133.673000,119.190000,8.000000,7.000000,1.300000,55.351000,1.337000,1.192000
,35.245289,32.622831,133.751000,121.026000,8.000000,7.000000,1.300000,55.238000,1.338000,1.210000
,35.245276,32.622811,134.493000,120.323000,8.000000,7.000000,1.300000,55.226000,1.345000,1.202999
,35.245265,32.622791,138.712000,124.971000,8.000000,7.000000,1.300000,55.114000,1.386999,1.250000
,35.245253,32.622772,140.001000,125.205000,8.000000,7.000000,1.300000,54.953000,1.399999,1.251999
,35.245240,32.622752,138.087000,123.252000,8.000000,7.000000,1.300000,54.985000,1.381000,1.233000
,35.245227,32.622731,139.493000,124.424000,8.000000,7.000000,1.300000,55.010000,1.394999,1.243999
,35.245216,32.622713,136.642000,122.744000,8.000000,7.000000,1.300000,55.048000,1.366000,1.226999
,35.245205,32.622696,138.087000,125.401000,8.000000,7.000000,1.300000,54.770000,1.381000,1.253999
,35.245195,32.622678,135.939000,121.885000,8.000000,7.000000,1.300000,54.733000,1.358999,1.218999
,35.245187,32.622665,137.657000,124.073000,8.000000,7.000000,1.300000,54.554000,1.376999,1.241000
,35.245180,32.622656,136.720000,123.096000,8.000000,7.000000,1.300000,54.410000,1.366999,1.230999
,35.245178,32.622654,136.993000,123.291000,8.000000,7.000000,1.200000,54.260000,1.370000,1.233000
,35.245339,32.622632,144.884000,129.580000,8.000000,7.000000,1.200000,54.539000,1.449000,1.296000
,35.245347,32.622647,149.025000,134.190000,8.000000,7.000000,1.200000,54.312000,1.490000,1.342000
,35.245354,32.622662,148.204000,134.033000,8.000000,6.000000,1.200000,54.371000,1.481999,1.340000
,35.245364,32.622677,144.493000,129.112000,8.000000,7.000000,1.200000,54.223000,1.445000,1.291000
,35.245371,32.622693,139.103000,125.401000,8.000000,7.000000,1.200000,53.925000,1.391000,1.253999
,35.245379,32.622708,145.001000,131.104000,8.000000,7.000000,1.200000,53.603000,1.450000,1.310999
,35.245385,32.622722,147.071000,131.729000,8.000000,7.000000,1.200000,53.794000,1.470999,1.317000
,35.245394,32.622736,151.368000,133.252000,8.000000,7.000000,1.200000,53.835000,1.514000,1.332999
,35.245404,32.622751,147.696000,131.182000,8.000000,7.000000,1.200000,54.137000,1.476999,1.312000
,35.245410,32.622764,146.407000,130.088000,8.000000,7.000000,1.200000,54.768000,1.463999,1.300999
,35.245416,32.622778,142.189000,125.362000,8.000000,7.000000,1.200000,54.845000,1.422000,1.253999
,35.245424,32.622791,143.282000,129.033000,8.000000,7.000000,1.200000,54.864000,1.432999,1.289999
,35.245432,32.622806,141.095000,125.908000,8.000000,7.000000,1.200000,55.280000,1.411000,1.258999
,35.245441,32.622822,144.025000,130.323000,8.000000,7.000000,1.200000,54.997000,1.440000,1.302999
,35.245450,32.622836,151.603000,134.971000,8.000000,7.000000,1.200000,54.833000,1.516000,1.350000
,35.245457,32.622852,149.337000,134.463000,8.000000,7.000000,1.200000,55.062000,1.493000,1.345000
,35.245465,32.622866,148.673000,132.783000,8.000000,7.000000,1.200000,55.421000,1.486999,1.327999
,35.245473,32.622880,146.329000,129.268000,8.000000,7.000000,1.200000,55.738000,1.463000,1.292999
,35.245480,32.622894,140.743000,123.682000,8.000000,7.000000,1.200000,56.160000,1.406999,1.236999
,35.245489,32.622909,139.337000,124.463000,8.000000,7.000000,1.200000,56.244000,1.393000,1.245000
,35.245497,32.622924,147.696000,131.026000,8.000000,7.000000,1.200000,56.110000,1.476999,1.309999
,35.245507,32.622938,149.103000,132.979000,8.000000,7.000000,1.200000,56.300000,1.491000,1.330000
,35.245516,32.622953,145.900000,130.323000,8.000000,7.000000,1.200000,56.187000,1.458999,1.302999
,35.245525,32.622966,145.509000,129.385000,8.000000,7.000000,1.200000,56.521000,1.455000,1.294000
,35.245532,32.622983,142.931000,126.651000,8.000000,7.000000,1.200000,56.220000,1.429000,1.266999
,35.245542,32.622998,140.821000,125.127000,8.000000,7.000000,1.200000,55.743000,1.407999,1.251000
,35.245551,32.623013,142.657000,126.455000,8.000000,7.000000,1.200000,55.564000,1.427000,1.264999
,35.245561,32.623028,140.079000,124.033000,8.000000,7.000000,1.200000,55.261000,1.401000,1.240000
,35.245571,32.623043,138.478000,123.565000,8.000000,7.000000,1.200000,55.609000,1.384999,1.235999
,35.245580,32.623058,142.735000,125.830000,8.000000,7.000000,1.300000,55.711000,1.427000,1.258000
,35.245591,32.623076,143.634000,125.518000,8.000000,7.000000,1.300000,55.567000,1.435999,1.254999
,35.245604,32.623094,144.025000,126.846000,8.000000,7.000000,1.300000,54.783000,1.440000,1.268000
,35.245614,32.623112,139.103000,123.174000,8.000000,7.000000,1.300000,54.625000,1.391000,1.231999
,35.245625,32.623128,137.814000,122.940000,8.000000,7.000000,1.300000,54.830000,1.378000,1.228999
,35.245636,32.623146,138.321000,123.018000,8.000000,7.000000,1.300000,55.009000,1.383000,1.230000
,35.245646,32.623161,140.196000,125.049000,8.000000,7.000000,1.300000,55.496000,1.401999,1.250000
,35.245656,32.623176,143.751000,129.463000,8.000000,7.000000,1.300000,55.431000,1.437999,1.294999
,35.245666,32.623194,145.860000,131.377000,8.000000,7.000000,1.300000,55.285000,1.458999,1.314000
,35.245678,32.623214,144.064000,130.869000,8.000000,7.000000,1.300000,55.162000,1.440999,1.309000
,35.245687,32.623232,142.657000,128.760000,8.000000,7.000000,1.300000,55.836000,1.427000,1.287999
,35.245699,32.623251,147.032000,132.783000,8.000000,7.000000,1.300000,55.829000,1.470000,1.327999
,35.245711,32.623273,144.181000,129.385000,8.000000,7.000000,1.300000,55.420000,1.442000,1.294000
,35.245721,32.623292,143.087000,127.901000,8.000000,7.000000,1.300000,55.390000,1.430999,1.279000
,35.245732,32.623311,146.603000,130.791000,8.000000,7.000000,1.300000,55.491000,1.465999,1.307999
,35.245744,32.623329,144.689000,130.323000,8.000000,7.000000,1.300000,55.309000,1.447000,1.302999
,35.245754,32.623348,147.423000,129.698000,8.000000,7.000000,1.300000,55.301000,1.473999,1.297000
,35.245764,32.623364,143.595000,127.432000,8.000000,7.000000,1.300000,55.110000,1.435999,1.274000
,35.245776,32.623381,144.337000,129.541000,8.000000,7.000000,1.300000,55.107000,1.442999,1.294999
,35.245787,32.623396,146.993000,131.612000,8.000000,7.000000,1.300000,55.060000,1.470000,1.315999
,35.245796,32.623415,138.868000,123.526000,8.000000,7.000000,1.300000,55.386000,1.389000,1.235000
,35.245805,32.623436,142.267000,128.330000,8.000000,7.000000,1.300000,55.481000,1.422999,1.282999
,35.245816,32.623455,143.400000,126.768000,8.000000,7.000000,1.200000,55.413000,1.434000,1.268000
,35.245826,32.623470,141.720000,125.244000,8.000000,7.000000,1.200000,55.383000,1.417000,1.251999
,35.245837,32.623488,141.915000,126.143000,8.000000,7.000000,1.200000,55.422000,1.419000,1.261000
,35.245849,32.623506,139.454000,124.112000,8.000000,7.000000,1.200000,55.431000,1.394999,1.241000
,35.245859,32.623523,138.790000,123.955000,8.000000,7.000000,1.200000,55.519000,1.388000,1.240000
,35.245871,32.623540,140.470000,125.557000,8.000000,7.000000,1.200000,55.437000,1.404999,1.256000
,35.245881,32.623558,139.923000,124.463000,8.000000,7.000000,1.200000,55.649000,1.399000,1.245000
,35.245892,32.623574,139.220000,124.151000,8.000000,7.000000,1.200000,55.815000,1.391999,1.241999
,35.245902,32.623591,139.103000,125.127000,8.000000,7.000000,1.200000,56.185000,1.391000,1.251000
,35.245913,32.623608,136.681000,123.096000,8.000000,7.000000,1.200000,55.919000,1.366999,1.230999
,35.245923,32.623624,139.728000,124.932000,8.000000,7.000000,1.200000,55.658000,1.396999,1.248999
,35.245933,32.623641,136.915000,123.604000,8.000000,7.000000,1.200000,55.502000,1.368999,1.235999
,35.245944,32.623658,134.181000,120.401000,8.000000,7.000000,1.200000,55.330000,1.342000,1.203999
,35.245952,32.623674,139.025000,127.783000,8.000000,7.000000,1.200000,55.465000,1.389999,1.277999
,35.245960,32.623694,149.220000,139.190000,8.000000,7.000000,1.200000,55.665000,1.491999,1.391999
,35.245971,32.623710,144.220000,134.033000,8.000000,7.000000,1.200000,55.976000,1.442000,1.340000
,35.245984,32.623723,135.626000,122.901000,8.000000,7.000000,1.200000,55.324000,1.355999,1.228999
,35.245996,32.623741,141.564000,130.088000,8.000000,7.000000,1.200000,54.934000,1.416000,1.300999
,35.246005,32.623758,148.712000,134.268000,8.000000,7.000000,1.200000,55.054000,1.486999,1.343000
,35.246016,32.623776,146.915000,133.252000,8.000000,7.000000,1.200000,54.718000,1.468999,1.332999
,35.246027,32.623796,143.439000,129.033000,8.000000,7.000000,1.200000,54.626000,1.434000,1.289999
,35.246034,32.623812,142.384000,126.104000,8.000000,7.000000,1.200000,55.011000,1.424000,1.261000
,35.246045,32.623830,140.626000,126.533000,8.000000,7.000000,1.200000,55.188000,1.406000,1.264999
,35.246055,32.623847,142.345000,127.080000,8.000000,7.000000,1.200000,55.153000,1.422999,1.271000
,35.246066,32.623865,145.118000,129.580000,8.000000,7.000000,1.200000,55.650000,1.450999,1.296000
,35.246076,32.623882,144.415000,128.330000,8.000000,7.000000,1.200000,55.889000,1.444000,1.282999
,35.246086,32.623900,139.728000,124.463000,8.000000,7.000000,1.200000,56.196000,1.396999,1.245000
,35.246098,32.623919,131.407000,117.588000,8.000000,7.000000,1.200000,55.956000,1.314000,1.175999
,35.246108,32.623936,131.134000,119.346000,8.000000,7.000000,1.200000,55.831000,1.310999,1.192999
,35.246118,32.623954,133.165000,119.190000,8.000000,7.000000,1.200000,55.933000,1.332000,1.192000
,35.246130,32.623973,138.126000,124.580000,8.000000,7.000000,1.300000,55.787000,1.381000,1.246000
,35.246142,32.623991,140.275000,126.182000,8.000000,7.000000,1.300000,55.851000,1.402999,1.261999
,35.246153,32.624010,139.962000,125.948000,8.000000,7.000000,1.300000,56.148000,1.399999,1.258999
,35.246164,32.624028,137.970000,123.018000,8.000000,7.000000,1.300000,56.617000,1.379999,1.230000
,35.246175,32.624048,133.282000,119.619000,8.000000,7.000000,1.300000,56.670000,1.332999,1.195999
,35.246187,32.624069,128.634000,116.455000,8.000000,7.000000,1.300000,56.474000,1.286000,1.164999
,35.246200,32.624090,134.767000,121.182000,8.000000,7.000000,1.300000,56.120000,1.348000,1.212000
,35.246211,32.624111,136.603000,122.158000,8.000000,7.000000,1.300000,56.273000,1.366000,1.222000
,35.246221,32.624130,138.829000,124.658000,8.000000,7.000000,1.300000,56.355000,1.388000,1.246999
,35.246231,32.624149,139.298000,123.057000,8.000000,7.000000,1.300000,56.767000,1.393000,1.230999
,35.246242,32.624169,137.267000,122.510000,8.000000,7.000000,1.300000,56.290000,1.373000,1.225000
,35.246254,32.624185,138.321000,123.369000,8.000000,7.000000,1.300000,56.198000,1.383000,1.233999
,35.246264,32.624200,135.782000,120.362000,8.000000,7.000000,1.300000,56.175000,1.358000,1.203999
,35.246275,32.624216,136.368000,122.002000,8.000000,7.000000,1.300000,56.341000,1.363999,1.220000
,35.246286,32.624234,136.798000,122.198000,8.000000,7.000000,1.300000,56.388000,1.368000,1.222000
,35.246297,32.624255,135.118000,120.635000,8.000000,7.000000,1.300000,56.064000,1.350999,1.205999
,35.246310,32.624274,139.845000,125.401000,8.000000,7.000000,1.300000,56.220000,1.398000,1.253999
,35.246323,32.624297,138.204000,123.057000,8.000000,7.000000,1.300000,55.984000,1.381999,1.230999
,35.246337,32.624317,136.876000,122.862000,8.000000,7.000000,1.300000,55.874000,1.368999,1.228999
,35.246349,32.624336,141.056000,126.338000,8.000000,7.000000,1.300000,56.130000,1.411000,1.263000
,35.246360,32.624356,141.798000,126.104000,8.000000,7.000000,1.300000,56.380000,1.417999,1.261000
,35.246372,32.624376,142.618000,126.690000,8.000000,7.000000,1.300000,56.261000,1.425999,1.266999
,35.246383,32.624395,143.360000,127.549000,8.000000,7.000000,1.300000,56.467000,1.434000,1.274999
